headline	lead_paragraph	web_url
ISIS Attacks Two Towns in Northern Syria	Islamic State militants set off car bombs in Kobani, where they had been driven out before by Kurdish guerrillas, and attacked the government-held city of Hasaka.	http://www.nytimes.com/2015/06/26/world/middleeast/isis-attacks-two-border-towns-in-northern-syria.html
Burundi Students Enter U.S. Embassy as Political Tensions Escalate	Scores of students, seeking refuge from the police, entered the safety of the U.S. Embassy complex.	http://www.nytimes.com/2015/06/26/world/africa/vice-president-burundi.html
Myanmar’s Military Uses Political Force to Block Constitutional Changes	The military, which controls a quarter of the seats, voted against a bill rescinding its veto power and refused to ease a rule that helps prevent the opposition leader from becoming president.	http://www.nytimes.com/2015/06/26/world/asia/myanmar-parliament-constitution-vote.html
With Beijing’s Voting Plan Dead, Hong Kong Looks for Way Forward	A week after rejection of a proposal that would have let the public elect the top leader, the second-guessing, maneuvering and recriminations have begun.	http://www.nytimes.com/2015/06/26/world/asia/with-beijings-voting-plan-dead-hong-kong-looks-for-way-forward.html
Death Toll From Heat Wave in Karachi, Pakistan, Hits 1,000	Searing temperatures, which have been as high as 113 degrees, were below 100 on Thursday, but a sense of panic and crisis persisted in the city.	http://www.nytimes.com/2015/06/26/world/asia/karachi-pakistan-heat-wave-deaths.html
Clashes Erupt Across France as Taxi Drivers Protest Uber	The anger is the latest in a series of challenges facing the service, which the taxi drivers contend creates unfair competition and operates outside French law.	http://www.nytimes.com/2015/06/26/business/international/uber-protests-france.html
Foreign Donors Pledge $3 Billion to Help Rebuild Quake-Ravaged Nepal	The country’s government on Thursday sought to assure would-be contributors that the funds would be used effectively.	http://www.nytimes.com/2015/06/26/world/asia/foreign-donors-pledge-3-billion-to-help-rebuild-quake-ravaged-nepal.html
China Aims to Move Beijing Government Out of City’s Crowded Core	The move is a recognition, urban planners and historians say, that the existing strategy has created ever-worsening traffic problems, and widespread destruction of Beijing’s monumental old city.	http://www.nytimes.com/2015/06/26/world/asia/china-aims-to-move-beijing-government-out-of-citys-crowded-core.html
Despite Assurances, Bulgaria Fears a Spillover of Troubles From Greece	Nobody knows what destructive forces could be unleashed if Greece fails to resolve its crisis, and Bulgaria — home to several Greek-owned banks — has much to lose.	http://www.nytimes.com/2015/06/26/world/europe/bulgaria-fears-fallout-from-greeces-financial-troubles.html
ISIS Carries Out Deadly Attacks on Syrian Border Town of Kobani	Twelve people were killed and 70 were wounded in a car bombing and other attacks by the militants, hospital officials said.	http://www.nytimes.com/2015/06/26/world/middleeast/isis-carries-out-deadly-attacks-on-syrian-border-town-of-kobani.html
China Attacks U.S. Rights Record in Annual Report	"China accused the United States on Friday of being ""haunted by spreading guns"" and racial discrimination, in its annual tit-for-tat rebuttal to U.S. criticism of China's human rights record."	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-china-usa-rights.html
Former Top Tibet Security Official Probed for Graft	A former top Chinese security official in Tibet is being investigated for suspected corruption, the ruling Communist Party's anti-graft watchdog said on Friday, in a rare example of corruption-busters going into the restive and remote region.	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-china-corruption-tibet.html
Seoul Imposes More Sanctions Over North Korean Arms Trade	South Korea on Friday imposed financial sanctions on seven individuals and organizations from Taiwan and Syria after they were linked to weapons trade with North Korea.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-koreas-tension-.html
In Tense Talks, EU Leaders Agree on Plan to Confront Migrant Crisis	Fractious European leaders argued into the early hours on Friday over how to handle over a migrant crisis in the Mediterranean, agreeing a plan to share out the care of desperate people fleeing war and poverty in North Africa and the Middle East.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-europe-migrants.html
Japan, China to Agree on Procedures for Unexpected Military Encounters: Source	Japan and China will next month conclude an agreement to define procedures for communication between their naval vessels and military aircraft during unexpected encounters to reduce the risk of confrontation, a source told Reuters.	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-china-japan-militaryencounters.html
India Needs a Plan to Put Rails Back on Track	Prime Minister Narendra Modi has abandoned a plan to privatize the railway system in India, fearing a revolt by the agency’s employees.	http://www.nytimes.com/2015/06/25/world/asia/india-needs-a-plan-to-put-rails-back-on-track.html
Opponents of Ecuador President March in Biggest City	Thousands of Ecuadoreans filled the main downtown avenues in the coastal city of Guayaquil on Thursday to protest against the policies and governing style of populist President Rafael Correa.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-ecuador-opposition-march.html
Haiti: Dominican Deportations Causing 'Humanitarian Crisis'	Haiti's prime minister warned Thursday that the Dominican Republic is creating a humanitarian crisis with its crackdown on migrants, noting that 14,000 people have crossed the border into Haiti in less than a week.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-cb-haiti-dominican-republic-migrants.html
New York City Can Require Uniform Taxi Fleet: State Appeals Court	A New York City program to create a nearly uniform fleet of taxis made by Nissan Motor Co survived a challenge by a taxi owners' trade group when the state's highest court ruled in the city's favor.	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-usa-court-taxis-new-york.html
Obama, Putin Discuss Iran, Islamic State, Ukraine in Phone Call	"Russian President Vladimir Putin phoned U.S. President Barack Obama on Thursday, their first call since February, to discuss Iran nuclear talks, ""the increasingly dangerous situation in Syria"" and the need to counter Islamic State militants, the White House said in a statement."	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-obama-putin-whitehouse.html
Top Argentine Appeals Court Confirms Bribery Case Against VP	Argentina's highest criminal court has rejected attempts by the country's vice president to throw out a bribery case against him.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-argentina-vice-president.html
Spain PM Names New Education Minister as Election Ripples Linger	Prime Minister Mariano Rajoy named a new education minister to replace the unpopular incumbent on Thursday after the ruling party suffered heavy losses in regional and local elections one month ago.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-spain-politics.html
Politician Sentenced in Killing of Colombian Journalist	A Colombian court has sentenced a state legislator to 36 years and three months in prison as the mastermind behind the killing of a well-known journalist.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-colombia-journalist-killed.html
80-Plus Aid Groups Blast UN Security Council Over Syria	More than 80 international human rights and aid groups are urging the U.N. Security Council to take real, immediate action against the continuing use of barrel bombs in Syria's grinding civil war.	http://www.nytimes.com/aponline/2015/06/25/world/middleeast/ap-un-united-nations-syria.html
“The Day of Struggle Against the U.S.”	One of the world’s most secretive nations makes no secret at all of its hostility to America.	http://www.nytimes.com/video/world/100000003764740/the-day-of-struggle-against-the-us.html
Factbox: Most U.S. Businesses Welcome Obama's Trade Pact, Detroit Wary	"For many U.S. businesses, President Barack Obama's sweeping Pacific Rim trade deal means export opportunities, but automakers have concerns. Congress this week gave Obama ""fast-track"" power to speed the agreement through Congress."	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-usa-trade-companies-factbox.html
Key Countries Call for Tribunal for Malaysia Airlines Crash	The five countries investigating last year's shooting down of a Malaysia Airlines plane over Ukraine are calling for an international tribunal to prosecute those responsible.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-un-united-nations-mh17-crash.html
AT&T to Spend $3B on Expanding Iusacell Network in Mexico	AT&amp;T Inc. plans to invest about $3 billion to build up its recently acquired Iusacell mobile phone network in Mexico.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-mexico-att.html
Chile's Emboldened Students Back on Streets to Defy Government	Chile's students were back on the streets on Thursday, four years after their massive protests won wide public support, this time taking on a left-leaning president whose promise of university reform has fallen short of their demands.	http://www.nytimes.com/reuters/2015/06/25/world/americas/25reuters-chile-education-march.html
Burundi Official on Fleeing Country	Gervais Rufyikiri, one of Burundi’s vice presidents, explains why he fled to Belgium after denouncing President Pierre Nkurunziza’s bid for a third term in office.	http://www.nytimes.com/video/world/africa/100000003764293/burundi-official-on-fleeing-country-.html
U.N. Council, Aid Chief Urge More Shipments to Yemen Amid Famine Threat	The United Nations Security Council and U.N. aid chief Stephen O'Brien on Thursday pushed for more aid and commercial access to Yemen, where a near total blockade by Saudi Arabia has slowed shipments to the war-torn Arabian Peninsula country to a trickle.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-yemen-security-un.html
Lonmin Calls Report on 'Marikana Massacre' a 'Vital' Step in Healing	"South African platinum producer Lonmin on Thursday called the findings of an investigation into a 2012 police killing of 34 miners near its mine a ""vital step in the healing process."""	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-safrica-marikana-lonmin.html
Flooding Hits Russia's Black Sea City of Sochi, 1 Dead	A flood caused by heavy rains has swept Russia's Black Sea resort of Sochi that hosted the 2014 Winter Games, killing one man and causing major damage and disruptions.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-russia-flooding.html
NATO to Assess Afghan Fighting Season Before Deciding on Mission's Future	"NATO will decide how quickly to scale back its mission to train Afghan security forces after judging how well they perform in this summer's ""fighting season"", the alliance's chief said on Thursday."	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-afghanistan-nato.html
EU Warns Britain That Its Fundamental Values 'Not for Sale'	"The European Union's president warned Britain on Thursday he's open to suggestions on how the bloc must change, but won't compromise on the EU's ""fundamental values."""	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-europe-britain.html
Italy Rebukes EU Leaders as 'Time Wasters' on Migrants Plan	Italian Prime Minister Matteo Renzi rebuked fellow EU leaders on Thursday for failing to agree a plan to take in 40,000 asylum-seekers from Italy and Greece, saying they were not worthy of calling themselves Europeans.    	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-europe-migrants-summit.html
South African Probe Finds Lonmin Did Not Take Steps to Quell Violence-Zuma	A South African commission into the fatal police shootings of 34 people in 2012 during a wildcat strike at platinum producer Lonmin's Marikana mine found the company did not do enough to stop the violence, President Jacob Zuma said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-safrica-marikana-report.html
Police in South Africa Mine Killing Should Be Investigated: Zuma	A South African judicial inquiry into a 2012 shooting dead of 34 miners near Lonmin Marikana mine has recommended that police officers involved should be criminally investigated, President Jacob Zuma said on Thursday. 	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-safrica-marikana-police.html
Pakistan Rejects Afghan Allegations About Parliament Attack	"Pakistan ""strongly rejects"" accusations by Afghanistan's spy agency that a Pakistani intelligence officer helped orchestrate an attack on the Afghan parliament earlier this week."	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-pakistan-afghanistan.html
Greece Grants Nationality to 2nd Generation Immigrants	Greece has adopted legislation granting nationality to the children of foreign nationals living in the country, provided they attend or have attended school in the country.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-greece-nationality-law.html
Russia 'Playing With Fire' With Nuclear Saber-Rattling: Pentagon	"Russia is ""playing with fire"" with its nuclear saber-rattling and the United States is determined to prevent it from gaining a significant military advantage through violations of the Intermediate Nuclear Forces Treaty, the deputy U.S. defense chief said on Thursday."	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-usa-nuclear-arms.html
South African President Details Police Killings of Strikers	"South African President Jacob Zuma on Thursday described the police killings of 34 striking miners near Marikana in 2012 as a ""horrendous tragedy,"" saying investigators found that officers followed a flawed plan to control the protesters and there was ""a complete lack of command and control"" among some police at the scene."	http://www.nytimes.com/aponline/2015/06/25/world/africa/ap-af-south-africa-marikana.html
Paraguay Revokes Immunity for Soccer Headquarters	Paraguay's president has signed a law repealing the immunity that the headquarters of South America's soccer confederation enjoyed for nearly two decades.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-soc-fifa-untouchable-confederation.html
A Look at Challenges Uber Has Faced Around the World	Taxi drivers in France went on strike Thursday, smashing car windows, setting tires on fire and blocking traffic to express their displeasure with American ride-hailing service Uber. Despite an October law forbidding the company's low-cost UberPop service, its drivers continue to provide rides in France.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-uber-challenges.html
Post-Quake Recovery in Patriarchal Nepal Should Boost Women: U.N.	Post-quake recovery in Nepal should be an opportunity to change patriarchal attitudes and stop women being pushed to the margins of society, a U.N. organization promoting women's equality said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-quake-nepal-women.html
U.S. Rights Report Slams Cuba and Iran, Despite Greater Links	The United States released its annual human rights report on Thursday, with strong words for countries such as Iran, Cuba, Myanmar and Vietnam, even as it seeks to improve relations with them.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-usa-rights.html
Emerging Israel Gas Deal Ignites Fierce Debate	When natural gas was discovered a few years ago off the shores of resource-poor Israel, it was heralded as nothing short of a miracle, but an emerging deal with developers has been plagued by criticism, with opponents accusing Prime Minister Benjamin Netanyahu of caving to a monopoly.	http://www.nytimes.com/aponline/2015/06/25/world/middleeast/ap-ml-israel-gas-deal.html
Rights Groups Blast U.N. Security Council Response to Syria Killings	"A coalition of some 81 human rights and aid groups blasted the United Nations Security Council on Thursday for a ""woefully inadequate"" response to the killing of civilians in Syria, and urged it to ensure that those responsible will be punished."	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-mideast-crisis-syria-un.html
Greek Government Divided Over Migrant Law but Measure Passes	Greek lawmakers passed a bitterly-contested law on citizenship for the children of migrants on Thursday, in a vote that split the ruling coalition but pointed toward possible alternative alliances for the ruling Syriza party.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-greece-migrants.html
Brazil's Unemployment Rates Rises	Brazil's government says unemployment continues rising in Latin America's largest country.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-brazil-unemployment.html
Danish Coalition Talks Deadlocked Talks a Week After Election	Coalition talks between Denmark's centrer-right parties were deadlocked on Thursday, a week after an election pushed out the center-left government, with the euroskeptic Danish People's Party (DF) standing by its demands for more state spending.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-denmark-politics.html
Israel's Netanyahu Says Better Iran Deal Still Possible	Israel's prime minister says world powers can still insist on a better deal with Iran over its nuclear program as the negotiators' self-imposed deadline rapidly approaches.	http://www.nytimes.com/aponline/2015/06/25/world/middleeast/ap-ml-israel-iran-nuclear.html
Germany Seen Buying 8-10 Units of MEADS Defence System at First	The German armed forces want to order between 8 and 10 units of the MEADS air and missile defence system for the time being, the managing director of manufacturer MBDA Deutschland GmbH said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-germany-military-missiledefense.html
Italy's Renzi Wins Senate Confidence Vote on Schools Reform	Italian Prime Minister Matteo Renzi won a Senate confidence vote on a fiercely contested schools reform bill on Thursday, after opposition parties and the left-wing of the premier's own Democratic Party (PD) tabled thousands of amendments.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-italy-politics-education.html
U.S. Miners Hurt by Slow Permitting Process: Industry Group	Slow and cumbersome approval processes for U.S. mining projects are hindering the country's ability to compete and meet rising global demand for minerals from copper to gold, an industry study released on Thursday shows.	http://www.nytimes.com/reuters/2015/06/25/world/americas/25reuters-usa-mining-legislation.html
UK Can Get 'Substantial' EU Reform Without Treaty Change: German Minister	Britain can achieve substantial change to its relationship with the European Union without change to the bloc's treaties, Germany's Minister of Europe Michael Roth said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-britain-eu-germany-roth.html
From Menu of Crises, Greece Risks Eating Europe's Dinner	European Union leaders faced a daunting list of crises as they began their summit on Thursday, notably migrants crowding in at their southern borders, Russia growling in the east, Britain's threat to quit and a desperate need to create jobs.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-europe-summit.html
EU Treaty Change Would Be Slow, German Minister Warns UK's Cameron	"Prime Minister David Cameron's plan to change the European Union's treaties would take a long time but he could achieve ""substantial"" reforms to Britain's relationship without it, Germany's Europe minister said on Thursday."	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-britain-eu-germany.html
Niger: Army Kills 15 Boko Haram Extremists From Nigeria	Niger's army has killed 15 Boko Haram Islamic extremists, captured 20 others and destroyed ammunition cars and motorcycles from the militants, a military spokesman said.	http://www.nytimes.com/aponline/2015/06/25/world/africa/ap-af-niger-boko-haram.html
WikiLeaks Exposes Saudi Liquor Runs, Clinton's Passport	WikiLeaks' publication of more than 60,000 Saudi documents has set pens racing across the Middle East with disclosures about the secretive Arab monarchy's foreign affairs. But lost amid the torrent of revelations are offbeat memos showing the underbelly of Riyadh's diplomacy, including candid accounts of booze runs and pork smuggling.	http://www.nytimes.com/aponline/2015/06/25/world/middleeast/ap-ml-wikileaks-saudi-cables-glance-.html
Russian Court Arrests Suspected Lithuanian Spy: Interfax	Russia arrested a suspected Lithuanian spy on Thursday, a court spokeswoman said, adding to a list of espionage allegations as tensions grow between Moscow and the Baltic states it once governed.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-russia-lithuania-spy.html
UN Urges Peace Talks and Urgent Aid Delivery to Yemen	The U.N. Security Council urged all parties in conflict-wracked Yemen on Thursday to attend future peace talks and facilitate the immediate delivery of humanitarian aid to the impoverished nation where the risk of famine is growing.	http://www.nytimes.com/aponline/2015/06/25/world/middleeast/ap-un-united-nations-yemen.html
'I'm Safer in Baghdad', Courtney Love Says as Caught in Paris Uber Demo	American rock singer Courtney Love got caught up in violent protests against online ridesharing service UberPOP in Paris on Thursday, saying the car she was traveling in was besieged by angry demonstrators.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-france-uber-courtneylove.html
Norway Proposes Extending Transgender Rights to Children	Norway's government proposed on Thursday that children as young as seven should be allowed to change their legal gender with parental support, among the lowest ages in the world for transgender rights.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-norway-gender.html
NATO Plans Follow-Up Afghan Presence After Resolute Support	NATO defense ministers are reassuring Afghanistan's government that it can count on the alliance's continued help after its military training and support mission, called Resolute Support, ends.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-nato-afghanistan.html
Unchecked Pollution Befouling Majestic Lake Titicaca	Gulls swept down to feast on hundreds of dead and dying giant frogs floating in the rancid waters along a southeastern shore of Lake Titicaca, where the algae-choked shallows reek of rotten eggs.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-bolivia-titicaca-contamination.html
It's No Hallucination, That Creature Is Just Really Weird	It was a creature so strange that experts literally could not make heads nor tails of it.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-science-creature.html
Mozambique Turns 40, High on Gas Prospects	Mozambique turned 40 on Thursday, mixing formal military parades with exuberant African dancing as it turned from a generation of civil war and poverty to look to a more prosperous future, powered, it hopes, by vast amounts of natural gas.	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-mozambique-politics.html
US Marine Unit to Be Sent to Bulgaria to Reassure Allies	A U.S. Marine Corps unit equipped with tanks, light armored vehicles and artillery will be sent to Bulgaria this fall as part of American plans to help reassure NATO allies worried by Russia's involvement in Ukraine, a top commander said Thursday.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-europe-nato.html
Old Camera Bag Causes Bomb Scare on New York-Bound Plane	A New York-bound Turkish Airlines plane carrying 292 passengers made an emergency landing Thursday at Copenhagen's international airport after an old camera bag, possibly forgotten by a passenger, caused a bomb scare.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-denmark-emergency-landing.html
Armenian Premier Holds Out Olive Branch to Protesters	Armenia's prime minister held out an olive branch on Thursday to thousands of people protesting for a fourth day against plans to raise electricity prices, offering concessions for the poor.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-armenia-protest.html
At Least 35 People Killed in Islamic State Attack on Syria's Kobani-Monitor	At least 35 people were killed in an attack by Islamic State fighters on the Syrian town of Kobani near the Turkish border on Thursday, a group which monitors Syria's civil war said.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-mideast-crisis-syria-toll.html
Mediator Proposes New 'Compromise' Peace Plan for South Sudan	"The chief mediator in South Sudan peace talks said on Thursday he hoped a new ""compromise"" proposal would put an end to 18 months of ethnic bloodletting in the world's youngest country."	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-southsudan-unrest.html
British Man Convicted of Racist Machete Attack on Stranger	A man who attacked a Sikh trainee dentist with a machete in a racist assault intended as revenge for the slaying of a British soldier by Muslim extremists was convicted Thursday of attempted murder.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-britain-machete-attack.html
Leaked Messages Reveal Behind-the-Scenes Maneuvers During Hong Kong Election Vote		http://sinosphere.blogs.nytimes.com/2015/06/25/leaked-messages-reveal-behind-the-scenes-maneuvers-during-hong-kong-election-vote/
Exclusive: Mother Urges Russia Not to Abandon Son Captured in Ukraine	The mother of a Russian soldier captured in Ukraine says her son never told her he was quitting the army, raising doubt about Kremlin assertions that the soldier was no longer serving when he crossed the frontier.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-ukraine-crisis-soldier-exclusive.html
French Lower House Backs Holocaust Deportations Fund	French lawmakers voted on Wednesday to create a $60-million fund to compensate Holocaust victims transported by French state rail firm SNCF to Nazi concentration camps in a move also intended to protect the company from future U.S. litigation.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-france-holocaust.html
Rwandan Spy Chief Tells UK Court He Will Fight Extradition to Spain	Rwanda's intelligence chief Karenzi Karake told a London court on Thursday he did not consent to being extradited to Spain, where he is accused of engaging in reprisal killings after the east African country's 1994 genocide. 	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-rwanda-britain-court.html
Dutch Court: Facebook Must Turn Over User Data in Sex Video Case	Facebook must turn over any information it possesses that could help a young woman find out who published a sex video of her without her consent, a Dutch court ruled on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-netherlands-facebook-ruling.html
Turkish Airlines Plane in Copenhagen Cleared After Bomb Search	Bomb squad experts found nothing suspicious on a Turkish Airlines plane that had to make an emergency landing in Copenhagen on Thursday, Danish police said.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-denmark-airplane.html
Tanzanian Court Orders Extradition of Islamist Rebel Leader to Uganda	A Tanzanian court ordered an Islamist rebel leader on Thursday to be extradited to Uganda to face murder charges, though he said he would appeal against the decision.	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-uganda-security-tanzania.html
Stop Africa's $50 Billion a Year Illicit Outflow, Campaigners Say	Africa can create jobs, improve social services and cut poverty if its governments can stem the $50 billion a year lost in illicit outflows, mainly through multinationals, campaigners said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-africa-multinationals-outflow.html
Italy in Emotional Plea for EU Help on Migrants	Italian Prime Minister Matteo Renzi clashed Thursday with European Union leaders reluctant to help ease pressure on Italy and Greece by taking in thousands of refugees arriving in the two countries.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-europe-migrants.html
Palestinians Submit First Case Material Against Israel to Hague Court	The Palestinian Authority made its first submission of evidence of alleged Israeli war crimes to the International Criminal Court on Thursday, trying to speed up an ICC inquiry into abuses committed during last year's Gaza conflict.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-israel-palestinians-icc.html
Cambodia to Investigate Decade-Old Killings of Union Leaders	Cambodia's prime minister has established a special commission to investigate the long-unsolved killings of three labor leaders.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-cambodia-labor-killings.html
Myanmar Frees Bangladeshi Soldier After Ministry Protest	Myanmar on Thursday freed a Bangladeshi paramilitary soldier whose capture this month had become a diplomatic sore point between the two countries, a Bangladesh border guard official said.	http://www.nytimes.com/reuters/2015/06/25/world/asia/25reuters-bangladesh-myanmar.html
Photographer Heidi Levine Honored by Women's Media Group	Freelance photographer Heidi Levine, who has made a career of covering conflicts, was honored Thursday with the inaugural award for courage named for Associated Press photographer Anja Niedringhaus, who was killed on assignment in Afghanistan.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-niedringhaus-courage-award.html
Kerry Cautiously Hopeful Before Iran Nuclear Talks	U.S. Secretary of State John Kerry said on Thursday he was hopeful about nuclear negotiations with Iran but that he did not wish to convey optimism ahead of a June 30 deadline for a deal.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-iran-nuclear-usa.html
Switzerland to Send Former Srebrenica Commander to Bosnia	Swiss authorities approved on Thursday the extradition of the wartime Bosnian commander of Srebrenica to his home country rather than to Serbia, on whose war crimes warrant he was arrested two weeks ago.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-switzerland-bosnia-srebrenica.html
Putin: US and France Will Hush Up Eavesdropping Scandal	Russian President Vladimir Putin says he expects the United States and France will try to quickly contain an uproar caused by WikiLeaks' revelations that the NSA was eavesdropping on three French presidents.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-russia-us-france-spying.html
Congo's President Inaugurates New Airport Terminal, Tower	Congo's president on Thursday inaugurated a new airport terminal building and control tower at the capital's airport, nearly 60 years after it first opened.	http://www.nytimes.com/aponline/2015/06/25/world/africa/ap-af-congo-airport.html
In North Korea, War Anniversary Is Climax of Anti-US Fervor	June is something like Hate America Month in North Korea.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-nkorea-anti-us-month.html
Rwandan General Refuses Extradition to Spain From UK	A Rwandan military general who heads the country's intelligence service refused to be extradited to Spain at a hearing Thursday in a London court, setting the stage for a prolonged legal fight.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-britain-rwanda.html
U.S. Lawsuit Claims Companies Illegally Refused to Hire Ex-Cons	Dozens of companies using recruiting websites violated New York City law by refusing to hire anyone with a felony record, affecting mostly black people, according to a lawsuit filed by the NAACP on Thursday. 	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-lawsuit-employment-felons.html
Spain: Alhambra Palace Director Quizzed Over Embezzlement	The director of the board of trustees of Spain's Alhambra palace is under investigation for alleged embezzlement of public funds at the top tourist site.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-spain-alhambra-palace.html
South African Court Says Mandela, Zuma Relatives Must Pay for Mine 'Pipe Dream'	Relatives of the Nelson Mandela and South African President Jacob Zuma acted in a reckless and fraudulent manner when they stripped the assets of two mines operated by their company, a court ruled on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-safrica-aurora.html
Floods Hit Russia's Olympic City of Sochi	Flash floods brought the Black Sea resort of Sochi to a standstill on Thursday and apparently killed at least one person as it halted trains and left cars half-submerged in the city where Russia staged the Winter Olympics.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-russia-floods-sochi.html
UK Foreign Office to Review Aid Spending After Tabloid Criticism	Britain's Foreign Office (FCO) has launched an inquiry into its foreign aid spending after a tabloid newspaper reported that it had spent thousands of pounds on initiatives such as Hamlet workshops in Ecuador and a television game show in Ethiopia.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-britain-aid-spending.html
UK Tells Ethiopia Its Treatment of Opposition Official Imperils Ties	The British government told Ethiopia on Thursday its treatment of an imprisoned opposition figure, who is also a British national, was unacceptable and that the case risked hurting ties between the two countries.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-britain-ethiopia.html
Exclusive: Kerry Tells Iran Foreign Minister 'the Past Does Matter'-Sources	U.S. Secretary of State John Kerry telephoned Iran's foreign minister in recent days to tell him that Tehran must answer questions about whether its past atomic research was arms-related if it wants a nuclear deal, officials said.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-iran-nuclear-kerry-exclusive.html
Europe Seeks to Counter Kremlin Success Pushing World View	Larry King's back on the air, beaming his high-octane brand of talk to households around the world. Where can you catch him? Kremlin-backed TV.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-selling-of-the-kremlin.html
